open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_24h,Buy_Volume,Sell_Volume,Delta_Volume,RSI,MACD,Signal_Line,VWAP,Parabolic_SAR
2814.99,2831.99,2808.28,2824.58,12156.74,34298996.0,46664.0,6011.34,16959160.0,0.0,2.73,6011.34,6145.41,-134.07,57.63,23.32,23.74,160504.64,2795.08
2824.58,2838.59,2810.27,2834.13,13408.45,37850610.0,46977.0,7398.1,20890578.0,0.0,2.62,7398.1,6010.35,1387.75,68.66,23.43,23.68,163327.53,2805.24
2834.13,2842.5,2814.02,2828.59,13300.35,37627424.0,49374.0,6669.85,18868874.0,0.0,2.33,6669.85,6630.5,39.36,65.14,22.81,23.5,166156.58,2867.65
2828.59,2845.59,2786.2,2794.05,21296.29,59995650.0,63881.0,10217.76,28805090.0,0.0,0.56,10217.76,11078.53,-860.77,55.51,19.3,22.66,168973.77,2866.58
2794.05,2821.73,2791.82,2813.41,13038.24,36597840.0,40546.0,6675.24,18732294.0,0.0,1.49,6675.24,6363.0,312.24,57.78,17.88,21.71,171780.73,2863.36
2813.42,2825.0,2810.51,2822.59,8127.34,22928820.0,26939.0,4146.83,11697745.0,0.0,1.72,4146.83,3980.51,166.32,57.87,17.3,20.82,174601.94,2858.73
2822.58,2842.59,2820.35,2838.12,12055.26,34124904.0,38786.0,6703.43,18975182.0,0.0,0.72,6703.43,5351.84,1351.59,58.97,17.88,20.24,177432.64,2852.93
2838.12,2857.4,2836.78,2842.79,17970.46,51183756.0,50636.0,8786.3,25027202.0,0.0,2.33,8786.3,9184.16,-397.85,61.71,18.51,19.89,180280.84,2786.2
2842.79,2849.76,2836.16,2846.96,10355.54,29435024.0,35262.0,4750.67,13504269.0,0.0,2.16,4750.67,5604.86,-854.19,61.69,19.12,19.74,183123.3,2787.62
2846.97,2856.55,2840.0,2846.18,14529.85,41368390.0,40966.0,7048.64,20068086.0,0.0,1.6,7048.64,7481.21,-432.56,58.95,19.32,19.65,185970.42,2790.42
2846.18,2851.05,2835.8,2838.05,9202.53,26163276.0,30136.0,3748.88,10657941.0,0.0,1.49,3748.88,5453.65,-1704.77,45.6,18.61,19.45,188813.48,2794.43
2838.04,2847.24,2835.61,2842.0,7463.25,21207588.0,27382.0,3777.54,10734454.0,0.0,2.56,3777.54,3685.71,91.83,55.5,18.15,19.19,191655.08,2799.47
2842.0,2852.4,2830.22,2833.0,11441.0,32522844.0,36526.0,5241.3,14902811.0,0.0,1.99,5241.3,6199.7,-958.4,51.14,16.87,18.72,194497.73,2805.26
2833.0,2835.3,2811.75,2815.05,19635.46,55419184.0,52911.0,7595.52,21441286.0,0.0,1.54,7595.52,12039.94,-4444.43,50.02,14.25,17.83,197320.14,2811.52
2815.05,2827.19,2813.18,2816.1,16008.49,45140920.0,42351.0,7826.8,22069556.0,0.0,1.26,7826.8,8181.69,-354.89,47.04,12.11,16.68,200139.95,2857.4
2816.1,2817.11,2794.31,2809.37,18538.61,52049668.0,51863.0,8982.82,25225484.0,0.0,0.7,8982.82,9555.79,-572.96,41.19,9.76,15.3,202947.6,2856.52
2809.38,2828.04,2804.74,2827.89,13254.68,37348496.0,41158.0,7030.3,19812648.0,0.0,1.0,7030.3,6224.38,805.91,49.77,9.28,14.1,205765.34,2854.03
2827.88,2835.4,2819.18,2823.59,13763.94,38908910.0,46243.0,6283.11,17761336.0,0.0,1.09,6283.11,7480.83,-1197.72,61.98,8.46,12.97,208592.22,2850.44
2823.6,2847.22,2818.81,2844.2,13780.45,39073692.0,44637.0,8032.97,22775162.0,0.0,1.67,8032.97,5747.48,2285.48,62.36,9.37,12.25,211427.69,2794.31
2844.21,2847.17,2825.05,2840.16,17104.21,48543136.0,54011.0,8926.48,25334098.0,0.0,1.05,8926.48,8177.73,748.74,57.36,9.65,11.73,214265.77,2795.37
2840.15,2843.96,2783.09,2797.6,36879.57,103665080.0,91982.0,18199.28,51160540.0,0.0,-1.93,18199.28,18680.29,-481.02,36.17,6.36,10.66,217076.66,2847.22
2797.59,2797.6,2740.0,2776.01,55501.63,153977860.0,108615.0,24437.81,67821450.0,0.0,-1.78,24437.81,31063.82,-6626.01,29.56,1.99,8.92,219850.95,2845.94
2776.01,2807.39,2772.6,2785.22,24900.33,69516580.0,71754.0,12981.21,36240956.0,0.0,-1.57,12981.21,11919.12,1062.09,31.67,-0.72,6.99,222642.73,2841.7
2785.21,2791.13,2766.03,2777.4,19993.28,55505070.0,54874.0,11274.63,31302062.0,0.0,-1.34,11274.63,8718.66,2555.97,30.4,-3.46,4.9,225418.92,2835.6
